source,target,weight
VEGF,CAPSL,-2.4983609
VEGF,SLC25A43,-4.3583055
VEGF,GPR68,2.157207
VEGF,TBX1,-1.0038627
VEGF,BAALC,2.1417828
VEGF,MFSD8,3.205673
VEGF,HECW1,-1.3534727
VEGF,MYOM2,-2.0130472
VEGF,SAMSN1,3.2837036
VEGF,CA13,11.477361
VEGF,EID3,-4.1766033
VEGF,STK33,-1.6686195
VEGF,NCBP3,2.9597583
VEGF,APBA1,-1.4296428
VEGF,SCAI,-2.281732
VEGF,TBX18,-1.6041255
VEGF,MAD2L1BP,2.0612023
VEGF,LPCAT1,4.387478
VEGF,CRISPLD1,-6.0389805
VEGF,PLA2G1B,-1.1923512
VEGF,AASS,-2.7695768
VEGF,HDAC9,-2.3576381
VEGF,LCN10,1.4773844
VEGF,KIFBP,3.3423824
VEGF,CATSPERE,-1.4013497
VEGF,ZNF572,3.0781302
VEGF,TMEM150C,-3.3791034
VEGF,PPP2CB,1.5526676
VEGF,TKTL1,1.4961607
VEGF,DPY19L2,-2.030496
VEGF,LINS1,1.9999472
VEGF,MLIP,-3.5651855
VEGF,LDLRAP1,-2.568912
VEGF,SFMBT1,1.7224714
VEGF,MSANTD2,2.732435
VEGF,CYSLTR1,2.3499103
VEGF,ZNF112,-3.2823462
VEGF,CD84,-1.3235949
VEGF,RLN2,-2.4341779
VEGF,TRAF3,2.7830253
VEGF,ERMN,2.8464663
VEGF,FGF9,-2.2852612
VEGF,SRFBP1,4.099236
VEGF,IRX1,2.3156576
VEGF,ACP5,3.9622521
VEGF,SLC23A3,1.6945195
VEGF,FHOD3,-3.355124
VEGF,CFAP20DC,-2.98597
VEGF,E2F6,3.068575
VEGF,PARP15,1.5785573
VEGF,ZNF234,1.8320787
VEGF,ZNF594,2.1916642
VEGF,PCDH9,-2.9121299
VEGF,APBB3,-10.315127
VEGF,FBXO25,-3.4347582
VEGF,DOK5,2.2096362
VEGF,PGM5,-1.2693601
VEGF,SNX22,-1.2222426
VEGF,ZAP70,-1.1149826
VEGF,BCHE,-3.2475023
VEGF,SNX10,-4.042805
VEGF,TMEM273,1.7581018
VEGF,LRRC2,2.5091844
VEGF,ADD2,-1.203886
VEGF,PPP1R16B,1.6646078
VEGF,TRIL,-1.73518
VEGF,KCNK17,-1.4332834
VEGF,TMEM121B,1.9417316
VEGF,PPP1R14A,-2.7898555
VEGF,ITPRIPL2,2.967638
VEGF,ZSCAN22,1.5401102
VEGF,NCF4,1.8109505
VEGF,INPP5A,3.1314917
VEGF,IGHM,-1.112181
VEGF,RUNX1T1,-1.2737168
VEGF,PRSS12,-2.9601016
VEGF,FBN2,-2.6794724
VEGF,ST8SIA5,1.4921646
VEGF,CADPS,1.4806888
VEGF,HNRNPLL,-2.1918952
VEGF,KIF26B,-1.2513278
VEGF,YAE1,4.000173
VEGF,TNFSF11,2.333381
VEGF,ACSL4,2.9495244
VEGF,PDCD10,2.0702162
VEGF,TP53RK,3.022129
VEGF,CCBE1,-2.5810463
VEGF,SLC35E2A,-15.732765
VEGF,GNA12,2.2982702
VEGF,KCNK12,1.5170299
VEGF,JAKMIP1,-1.5582657
VEGF,TAFA5,-2.3394635
VEGF,MICAL2,2.9347246
VEGF,ZSWIM3,2.5669746
VEGF,CLEC11A,-2.1887133
VEGF,FLT3,-2.5275767
VEGF,AOX1,-3.0169022
VEGF,SNX29,-1.8899503
VEGF,OBI1,2.0803344
VEGF,PPM1E,-1.789437
VEGF,CLEC5A,2.6945357
VEGF,ATG10,-1.4552271
VEGF,CDY1B,-1.1832398
VEGF,CDK12,1.2680765
VEGF,PEX2,-1.9671878
VEGF,PARVB,1.7811738
VEGF,ZNF547,1.8000783
VEGF,ZNF786,2.921276
VEGF,AP1G1,1.7145405
VEGF,RPS27,-2.0100696
VEGF,REN,2.8948548
VEGF,GOSR2,1.1730629
VEGF,ZNF322,2.5112238
VEGF,NLGN4Y,-1.3835012
VEGF,C17orf67,2.215362
VEGF,ARHGAP28,-2.0542083
VEGF,GPAT3,8.759922
VEGF,NDUFA12,3.0580237
VEGF,CWC22,2.8344512
VEGF,IL18RAP,1.7433535
VEGF,RRP7BP,9.746083
VEGF,RGMB,3.1398187
VEGF,AGO2,4.3003078
VEGF,FAM117B,-2.9388654
VEGF,DNAJC24,1.6015519
VEGF,MED18,1.9899571
VEGF,ZNF526,1.7996575
VEGF,PDXDC1,-1.0926479
VEGF,ACY3,-1.1952503
VEGF,ICA1L,-1.2125615
VEGF,PLXNA4,-1.2078247
VEGF,ODAD2,-0.8777985
VEGF,ZNF267,3.5249736
VEGF,ZNF830,1.7223231
VEGF,MYB,2.5297627
VEGF,KPNA1,1.7632477
VEGF,GZMB,3.7830148
VEGF,EBF3,-2.2127886
VEGF,AGPAT4-IT1,1.8401157
VEGF,CTTNBP2NL,3.3394687
VEGF,ZNF135,-1.0004461
VEGF,C1QTNF3,-1.2438349
VEGF,PCNX2,-1.2000902
VEGF,GGTA1,-1.5320593
VEGF,TLR10,-1.3551614
VEGF,CHST6,-3.4014375
VEGF,BCDIN3D,3.3784547
VEGF,THBD,4.7075863
VEGF,FAM30A,-1.1826013
VEGF,BABAM2,-1.8538263
VEGF,FCRL5,-1.256704
VEGF,CCR6,1.6347646
VEGF,SORBS2,-1.7418029
VEGF,CRIP1,-2.9011188
VEGF,ZNF2,2.163314
VEGF,RAB14,1.5126674
VEGF,HAS2,4.3001924
VEGF,MFHAS1,3.0301337
VEGF,TARS1,2.515613
VEGF,ADAMTS18,-1.1144896
VEGF,RETN,-1.2135117
VEGF,VGF,2.9521966
VEGF,FAM162B,-1.2483082
VEGF,CARD10,1.5216517
VEGF,KALRN,-0.70340514
VEGF,SIT1,-1.4032958
VEGF,CRYGS,2.041611
VEGF,SLC25A27,-1.8029855
VEGF,IKBKB,1.7320088
VEGF,RASGEF1B,-4.157829
VEGF,SLC22A4,3.2444701
VEGF,RALA,2.849388
VEGF,WDR89,2.3789804
VEGF,RYBP,2.724397
VEGF,ULK2,-1.9246706
VEGF,MFAP1,1.9793824
VEGF,ESX1,-1.078383
VEGF,LRRC8C,2.6909153
VEGF,ANKDD1B,-4.0987563
VEGF,WASF1,-2.2277048
VEGF,TNFRSF11A,2.8098626
VEGF,UTP25,2.4845126
VEGF,RNF139,-1.9246188
VEGF,ASB1,1.3663557
VEGF,ARMH4,-1.5596633
VEGF,CACNB2,-1.1995602
VEGF,CISH,2.7854936
VEGF,ZNF225,2.030536
VEGF,RPP38,1.7722101
VEGF,AR,-1.4494877
VEGF,ZNF584,1.9602706
VEGF,RSPH4A,-1.3286687
VEGF,TVP23B,2.442905
VEGF,BLZF1,1.8990736
VEGF,PLEKHG1,3.6350555
VEGF,ATXN7L1,-1.4290549
VEGF,CCDC26,-2.4115374
VEGF,ZPBP,-0.9019134
VEGF,CGRRF1,1.7955946
VEGF,TMEM39A,1.556641
VEGF,LCN6,1.1144872
VEGF,AK5,-2.6400747
VEGF,KAT6B,-1.6983792
VEGF,SVEP1,-1.0343528
VEGF,RGS2,-7.7961745
VEGF,TMEM9,-2.2295823
VEGF,TRO,-0.98994833
VEGF,ITGA8,-1.2857773
VEGF,SOCS2,2.9548547
VEGF,ENTPD1,1.7401822
VEGF,FOXF1,2.1008449
VEGF,LRRC8B,1.7434803
VEGF,TBP,1.8109154
VEGF,PDE1A,-1.2904018
VEGF,KLHDC4,1.0765214
VEGF,IL4R,3.6696804
VEGF,MFAP3,1.8338435
VEGF,ANAPC10,1.8915046
VEGF,GPR63,-1.5008548
VEGF,PABIR1,1.8337858
VEGF,FGF5,2.7244713
VEGF,CASP3,2.495928
VEGF,TRBV27,1.2876267
VEGF,EFHC2,-1.1603732
VEGF,SEC62,2.1139755
VEGF,ROBO1,-4.5233655
VEGF,ZNF140,2.449675
VEGF,ZBTB9,2.453707
VEGF,ITGA1,-2.0550392
VEGF,LYSMD3,4.0760694
VEGF,C12orf56,-2.5550454
VEGF,CAPN2,2.1411061
VEGF,RASSF10,-2.887463
VEGF,COL8A2,-1.6281468
VEGF,PRKCZ,-2.9945984
VEGF,CCDC93,1.6256596
VEGF,ZNF711,-2.0426009
VEGF,TFIP11,1.1172895
VEGF,DPT,-0.9867216
VEGF,ACTR3C,-1.8238423
VEGF,NPPC,-1.3140029
VEGF,PITPNA,1.6751109
VEGF,CHD7,1.5335637
VEGF,TTC9C,2.1419868
VEGF,C2orf42,2.1500838
VEGF,WDR49,-1.2892544
VEGF,ZBTB16,-2.3739357
VEGF,TTBK2,-1.4779724
VEGF,EPB41L5,-1.418576
VEGF,FOXL1,1.3494066
VEGF,DOCK4,2.796379
VEGF,RIMS1,-1.0953398
VEGF,ZFP82,1.9998744
VEGF,TCF12,-1.3944843
VEGF,PELO,1.1550618
VEGF,GZMH,1.5097125
VEGF,ADRB1,-1.4493694
VEGF,RFX8,8.187452
VEGF,TNFRSF18,3.0280347
VEGF,VIRMA,1.5743876
VEGF,ACVR2A,2.5913699
VEGF,ARSG,4.223617
VEGF,CDKN1C,-2.813729
VEGF,LCMT2,1.3837397
VEGF,ACTBL2,10.850644
VEGF,CASP8AP2,2.296941
VEGF,LMO3,-1.3984599
VEGF,RNF103,-2.0156865
VEGF,PDCD4,-3.219654
VEGF,ALOX5AP,3.235847
VEGF,MAF,-2.6247473
VEGF,MREG,-2.978843
VEGF,PCCA,-1.0602907
VEGF,RIC8A,5.1701875
VEGF,RAB11FIP1,-2.7185948
VEGF,GTF2E1,2.292997
VEGF,DDHD1,2.0047476
VEGF,FADD,2.7211964
VEGF,PTRH2,2.409336
VEGF,ZNF394,-1.8056326
VEGF,ARHGEF18,-2.2218444
VEGF,RNF25,1.6528556
VEGF,TGDS,2.1008883
VEGF,C8orf82,-3.0540428
VEGF,SPATA5L1,1.4580162
VEGF,GNLY,-1.0699154
VEGF,CD1E,-1.1897374
VEGF,KIN,1.2603085
VEGF,BST1,-1.658253
VEGF,PDE9A,1.518283
VEGF,TPBG,3.3345373
VEGF,CD1D,-2.6285105
VEGF,FMNL2,-2.245499
VEGF,TBC1D5,-1.8296294
VEGF,MAGEF1,-2.017102
VEGF,TRIM72,-1.2258176
VEGF,RUNX1,9.788465
VEGF,ZNF827,-2.583111
VEGF,HCCS,2.1501455
VEGF,FAM24B,-2.338736
VEGF,TBX5,-0.69239545
VEGF,ZNF516,2.6942244
VEGF,ZNF513,2.0092201
VEGF,MTERF3,2.65971
VEGF,ITGAL,1.7161292
VEGF,ASXL1,-1.311218
VEGF,HSP90AA2P,10.060607
VEGF,EYA4,-1.441834
VEGF,PUS3,1.8234963
VEGF,NELL2,-1.8447766
VEGF,ADAM33,-0.97054166
VEGF,POLL,-1.298195
VEGF,ITPRID2,2.326728
VEGF,STRBP,-1.9071271
VEGF,GPRIN3,2.5974708
VEGF,TBC1D23,2.76188
VEGF,GUCY1A1,-1.7978628
VEGF,SYNPO2L,-2.9839
VEGF,GSC,-1.3631059
VEGF,LEMD3,2.042373
VEGF,UBE2Q1,1.4625931
VEGF,RBFOX2,-1.103676
VEGF,ZNF280D,-8.123984
VEGF,GPRASP3,-1.6688652
VEGF,NRXN2,-1.0087013
VEGF,TPK1,-1.8297495
VEGF,AKAP11,1.614703
VEGF,SEMA3G,-2.1725137
VEGF,PLOD3,1.7062708
VEGF,ZNF788P,2.2559624
VEGF,MTX2,-1.7763824
VEGF,IL1R1,2.4829593
VEGF,ZC3HC1,1.8438388
VEGF,CNTNAP3,-2.1192837
VEGF,GPR82,2.9437702
VEGF,C4orf36,-1.3970273
VEGF,ZNF649,1.8702884
VEGF,FBXO30,2.8223941
VEGF,WDCP,1.7888278
VEGF,RNFT1,2.160802
VEGF,LINC01600,-1.0458267
VEGF,TCL1A,-0.99588627
VEGF,ABRAXAS2,1.8862054
VEGF,HSD3B2,-0.8661267
VEGF,NME5,-1.9752352
VEGF,BET1,2.308302
VEGF,FAM110C,-4.868648
VEGF,GPN2,1.2385342
VEGF,NHLRC2,1.4196955
VEGF,NABP1,3.2686415
VEGF,TSPAN2,-2.675999
VEGF,ARCN1,1.6323683
VEGF,COX7A1,-1.0214354
VEGF,MCTP2,1.8212823
VEGF,ITGA9,-1.5163051
VEGF,CRK,1.8504442
VEGF,SLC16A6,4.486498
VEGF,GSPT2,2.0666373
VEGF,ZNF137P,2.2646358
VEGF,YES1,1.2131388
VEGF,PDXP,4.767013
VEGF,FAM199X,1.3327281
VEGF,ANKRD40,0.9198503
VEGF,BDP1,1.6259308
VEGF,FGF13,-2.8096454
VEGF,MED28,1.1365682
VEGF,KLHL1,-0.935198
VEGF,CDK17,2.4738903
VEGF,ARL11,1.404927
VEGF,CBX4,-2.382345
VEGF,CUL9,-0.9809395
VEGF,ELL3,-1.7426056
VEGF,IMPG1,-0.74981123
VEGF,TRMT13,2.2883117
VEGF,ILDR2,-1.4450176
VEGF,BANP,1.7144642
VEGF,MED17,1.4899579
VEGF,DOCK10,2.176888
VEGF,SERHL2,-0.9645391
VEGF,UCK2,17.267334
VEGF,DTNB,-0.7761477
VEGF,LPIN1,3.0551047
VEGF,CCDC127,1.8922257
VEGF,BLK,-0.7702834
VEGF,TXNDC9,1.8595408
VEGF,TSPAN32,-1.1068656
VEGF,JAML,3.4506826
VEGF,ESF1,2.5469253
VEGF,PHAX,1.8805507
VEGF,KBTBD8,3.537493
VEGF,RCAN3,-1.7115688
VEGF,NKIRAS1,2.4190416
VEGF,C2orf16,-1.2576852
VEGF,MTX3,-1.9185518
VEGF,CD109,3.1738424
VEGF,NPW,-1.462009
VEGF,XCL1,-1.0807025
VEGF,ZNF214,-0.86572737
VEGF,SEPTIN1,-1.4479443
VEGF,ZNF583,1.1935554
VEGF,BLNK,-3.1768768
VEGF,MAN2A1,2.3789232
VEGF,INSR,-1.5107412
WNT,BMP4,5.936831
WNT,SIGLEC6,2.0207362
WNT,NPY2R,1.3872339
WNT,CSF3R,1.9323153
WNT,KRT23,4.1216116
WNT,FGF20,-2.0880306
WNT,FGF3,-1.7514988
WNT,MSX1,4.1309037
WNT,RNF43,3.6281822
WNT,CYP24A1,4.692304
WNT,BMP7,2.0930717
WNT,NTF3,2.2738898
WNT,FGD2,1.6311793
WNT,ALOX12,-2.3880918
WNT,ANKRD1,5.753441
WNT,FOXJ2,1.312227
WNT,KIF26B,1.3618006
WNT,RUBCNL,2.9007273
WNT,KLK10,2.004181
WNT,SYT12,-1.2532607
WNT,CACNA1E,1.0749966
WNT,LY86,1.5962522
WNT,SLC7A8,-2.484373
WNT,ANO2,1.3622003
WNT,GPR22,-1.0229872
WNT,TCTN2,-1.51731
WNT,PLA2R1,-1.1473081
WNT,SBSPON,1.4732102
WNT,GFRA2,1.3671187
WNT,MSX2,1.5665706
WNT,CPLX2,-1.0405005
WNT,SNTB1,1.7684926
WNT,RBMS2,2.1173
WNT,C2CD3,1.4543602
WNT,IRS1,3.1878297
WNT,SNCAIP,1.4363501
WNT,SFRP5,-1.0794036
WNT,ZNF613,1.3365029
WNT,ARL4C,3.2734284
WNT,CAMK1D,1.8436679
WNT,RAP2B,2.327078
WNT,SYK,-1.7247037
WNT,ZNF385D,-1.2811792
WNT,HOXB3,1.1516378
WNT,B3GNT2,2.166411
WNT,TDRKH,-1.7102737
WNT,KLHL4,1.5405128
WNT,C4BPB,1.6028111
WNT,PRDM5,0.9879837
WNT,IL12RB1,0.83941185
WNT,TSHZ2,-1.2338865
WNT,MAB21L4,2.5062096
WNT,FOXF1,-1.9284204
WNT,ZNF701,1.0372316
WNT,UPK1B,1.620504
WNT,OLFM4,-1.4231503
WNT,AVPR1A,-0.58350337
WNT,RASGRP2,-1.2838624
WNT,DLX5,1.6445203
WNT,CLDN4,-1.8993934
WNT,GNG11,2.0985265
WNT,BNC1,1.5822514
WNT,ZNF230,1.3853428
WNT,LPAR2,1.2639945
WNT,TRMT2B,1.8000284
WNT,ASB4,-0.7287628
WNT,ZNF43,2.232069
WNT,KCNJ10,-1.4327666
WNT,ITGB7,1.3613578
WNT,HIRA,1.7258514
WNT,DESI2,1.1042683
WNT,EYA4,1.3932617
WNT,APBB1,-1.0152879
WNT,MSI1,1.0015234
WNT,KCNJ5,-0.97065634
WNT,ANGPT1,-1.9261717
WNT,ZFP30,1.5356603
WNT,TBXT,-0.95403826
WNT,MSH3,0.8634488
WNT,CD244,0.7560624
WNT,GNAO1,-0.9150379
WNT,IGF1,1.3594812
WNT,TPH1,1.0144342
WNT,TLE4,-1.7334721
WNT,LGALS14,0.981539
WNT,NCAM1,-0.8770864
WNT,PIEZO2,-1.0513351
WNT,IL1RL1,2.0807707
WNT,SEC31B,1.4470829
WNT,WFDC2,-1.3176874
WNT,HOXB5,1.1399583
WNT,FASLG,-1.4434966
WNT,AIRE,0.7562699
WNT,SEL1L3,-1.6218811
WNT,ZNF45,2.1956582
WNT,CD48,1.5782485
WNT,ZNF552,1.1028901
WNT,RNASEH2B,1.0568509
WNT,IGFBP1,1.4842283
WNT,ANKMY1,0.58688974
WNT,CP,-1.9644411
WNT,SLC2A9,0.9811922
WNT,CD37,0.9830301
WNT,RNASE2,0.9678939
WNT,LPAR1,2.0128603
WNT,HUNK,-0.8182591
WNT,FOXO4,-1.4393767
WNT,IL36A,-0.8062944
WNT,RNASE3,0.891849
WNT,PTGER2,2.5553923
WNT,BCORL1,-0.7344353
WNT,TLL1,1.0414264
WNT,MMACHC,1.5542941
WNT,TOM1L2,1.058386
WNT,CDX2,-0.8937989
WNT,IL17RC,-0.87816346
WNT,TRAF6,1.0183647
WNT,MAPK9,1.3190591
WNT,OLFML3,1.9628656
WNT,CD4,0.7052755
WNT,SCARA3,1.680807
WNT,S1PR1,1.645908
WNT,HOXA2,1.2111858
WNT,PTGFR,-1.7063719
WNT,FYB1,1.6535747
WNT,TIAL1,0.7949416
WNT,MYOM1,1.0438827
WNT,SLC45A2,-0.7759877
WNT,SLC17A1,-0.6289718
WNT,AXL,2.1436923
WNT,ZNF10,0.9327482
WNT,RIMBP2,-0.64015704
WNT,PLPPR3,-0.9197748
WNT,SH3BP4,1.5950718
WNT,CD84,0.97233754
WNT,TAS2R10,1.0951445
WNT,PAPPA,1.3252296
WNT,CLTC,-0.8310553
WNT,VPS26A,-0.8181474
WNT,HTR2A,-0.7740151
WNT,TMPRSS3,1.6881111
WNT,SYT2,-0.886456
WNT,LRP2,-0.8378826
WNT,PAX6,1.582285
WNT,CH25H,2.803268
WNT,RNF128,-2.4880886
WNT,ROR1,1.6576809
WNT,GK2,0.7402688
WNT,AVP,0.6811239
WNT,KISS1,0.9698716
WNT,ITGB3,-1.9708854
WNT,UBE2Z,-1.1819026
WNT,TMEM62,1.2058038
WNT,CRNN,0.85962486
WNT,DSG1,-0.8353364
WNT,ST7L,0.70814854
WNT,POFUT1,0.8985381
WNT,KIF1A,0.6372745
WNT,STX18,1.1163841
WNT,MAP4K1,0.8907679
WNT,ERG,-0.62986207
WNT,DNASE2,1.5061909
WNT,SLC4A5,0.6297634
WNT,DAPP1,1.7190045
WNT,BDH1,1.2611717
WNT,OVGP1,1.1414878
WNT,SLC8A1,1.0036501
WNT,CEP112,0.7711163
WNT,SLC5A1,-0.7848933
WNT,CHRNB4,-0.7039864
WNT,SEMA6D,-1.2953558
WNT,EPB41L4A,-1.3752258
WNT,NTRK2,-0.67282104
WNT,CPS1,1.6465514
WNT,SMG9,0.7892385
WNT,RPS6KA5,-1.6830682
WNT,MARCHF8,-1.4537575
WNT,TNS4,1.2956773
WNT,EPS8L1,-1.0357064
WNT,NDP,1.7626624
WNT,PKP2,1.6179799
WNT,SGPL1,1.4742382
WNT,WT1-AS,-0.8310143
WNT,CTF1,-1.0096668
WNT,NCF2,2.1491866
WNT,NPY5R,-0.89625716
WNT,GLT8D2,-1.347711
WNT,EXOSC10,0.8803804
WNT,CNGA1,-0.93661416
WNT,RHOH,-0.89346427
WNT,EXTL3,-0.8520549
WNT,DMPK,-1.002505
WNT,PFDN4,0.8086423
WNT,PTPN2,0.9425751
WNT,RNF186,0.7513906
WNT,ECE1,-1.6177493
WNT,ING3,1.1893708
WNT,VAV1,1.0298092
WNT,B3GALT5,-0.857374
WNT,IGFLR1,1.5666316
WNT,FHL1,-1.6430292
WNT,H4C15,1.3975372
WNT,LAT2,-0.8957148
WNT,CACNG2,-0.59352386
WNT,FNDC4,-0.8267149
WNT,OPN1SW,-0.6572553
WNT,ICE2,1.1725235
WNT,RETREG3,-1.480407
WNT,CNTFR,0.6773843
WNT,WDTC1,-0.85797644
WNT,TNIK,-1.8111409
WNT,MTUS2,0.64780855
WNT,EDN1,3.018596
WNT,POU2F3,-0.81632614
WNT,PTAFR,-1.2722242
WNT,FGF4,0.5294593
WNT,TACR1,-0.73522943
WNT,SLC15A1,-0.607174
WNT,CLDN10,1.20167
WNT,TEAD3,-1.1224585
WNT,BRME1,0.6111102
WNT,ERVMER34-1,1.4272369
WNT,PC,-1.4527587
WNT,SPTSSA,1.8209503
WNT,HBP1,-1.7445713
WNT,ID2B,0.86057466
WNT,GGA3,0.6459865
WNT,SLC9A5,-0.47582096
WNT,HOXB1,0.5997191
WNT,NT5M,0.9073869
WNT,CD53,-0.5912565
WNT,DHCR7,-2.2379963
WNT,OTUD7B,-0.8138175
WNT,TF,-0.95305866
WNT,MAGI1,-0.62145704
WNT,CAPN1,-1.0912251
WNT,ABCA7,1.1381346
WNT,PDE1B,0.64805984
WNT,BCAP31,-1.0825591
WNT,NCKAP1L,0.7755335
WNT,LRRTM2,-0.97026044
WNT,GMEB1,-0.8639051
WNT,SLC2A5,-0.9429666
WNT,RHOBTB3,1.8875204
WNT,PI15,-1.043809
WNT,L2HGDH,0.7838609
WNT,PLXNA1,-1.1042627
WNT,SIRT4,-1.005177
WNT,CRYGD,-0.6252085
WNT,ATP6V1B1,-1.0287018
WNT,UCP2,2.71218
WNT,ENO3,0.91208994
WNT,DBN1,-1.1680747
WNT,CSNK2A2,1.1967087
WNT,TNNT3,0.61274534
WNT,CD82,-2.2579327
WNT,NCF4,0.94207263
WNT,PIM2,-1.6417735
WNT,MUTYH,1.1113522
WNT,PALS1,1.4990989
WNT,PYGO1,0.8329714
WNT,F2RL3,-0.60994214
WNT,ZBTB7A,-0.5386803
WNT,GDAP1L1,0.64063287
WNT,CD22,-0.71561784
WNT,NEUROD4,0.64840454
WNT,ECI1,1.148666
WNT,ABHD6,1.1355956
WNT,BBX,-1.431793
WNT,THRB,-1.2040014
WNT,TAS2R4,0.86507267
WNT,PRSS21,0.780472
WNT,PYY,-0.53208274
WNT,CTNNA3,-0.5636119
WNT,EDA,-0.3748008
WNT,THG1L,1.2778268
WNT,RLBP1,-1.002801
WNT,PNLIPRP1,0.4580068
WNT,CUBN,0.9206816
WNT,GMPS,1.2636918
WNT,HCN2,-0.6453829
WNT,CRYBA2,0.8137393
WNT,PIP5K1C,-0.9825873
WNT,LSM8,0.97875786
WNT,TYROBP,0.7683307
WNT,TMCC2,-0.73512805
WNT,TCP11L1,0.90839016
WNT,GSN,-1.0760318
WNT,CKMT2,-0.64528394
WNT,ZNF222,1.2320461
WNT,PECAM1,0.9736965
WNT,SNCG,-0.66910684
WNT,DGKE,0.7252472
WNT,MMP24,0.69446754
WNT,RREB1,-0.52136946
WNT,NEK3,-1.0856811
WNT,RTF1,-0.7113002
WNT,ESRP1,1.6130702
WNT,TRAF3IP3,0.9347871
WNT,MYCNOS,-0.5360518
WNT,TLN1,-0.72393054
WNT,KIF13B,-1.1677879
WNT,TSC22D4,-0.8173875
WNT,ODR4,1.0006218
WNT,CTNNB1,-1.1958331
WNT,CST8,0.5661058
WNT,SSR3,1.6710786
WNT,SERPINB5,1.3178166
WNT,LINC00474,-0.5662162
WNT,P2RX1,0.74671525
WNT,SLC38A3,-0.9589703
WNT,GEMIN7,0.7323275
WNT,OTULINL,1.7756355
WNT,ZNF226,0.9312145
WNT,OSBP,-0.7163705
WNT,LIME1,-0.76878965
WNT,RAB3B,1.5724316
WNT,ELF3,-2.5108545
WNT,NSUN3,0.63230425
WNT,TSPAN8,1.5347828
WNT,EPB41L2,-1.0893469
WNT,ZDHHC18,0.69706815
WNT,CRISP3,-1.3059072
WNT,PPFIBP1,1.0244386
WNT,VGLL1,0.87901026
WNT,TIAM1,-1.3658952
WNT,TRPV2,-0.8545849
WNT,ADGRL3,1.1025631
WNT,LZTFL1,-0.98157734
WNT,PLXNB3,-1.1039637
WNT,PIP4K2C,-1.0085101
WNT,PLIN3,-1.2972792
WNT,VPS51,1.2708553
WNT,NAP1L1,1.1324557
WNT,USP20,-0.842919
WNT,PABPC3,1.0306034
WNT,DHRS7,-0.9137154
WNT,ESYT1,-1.1289054
WNT,S100P,2.7155943
WNT,BCL2L11,-1.418205
WNT,PCP4,1.5636891
WNT,MALT1,2.013704
WNT,RPL15,0.8120888
WNT,GATM,-0.81088734
WNT,KCNAB1,0.46597818
WNT,EDA2R,0.765316
WNT,FAN1,0.65152186
WNT,ATP6V0A4,-1.3668487
WNT,ARSA,-0.70336396
WNT,BAHD1,-0.8048186
WNT,NBEA,-1.6106797
WNT,FSHB,-0.54423934
WNT,BTF3,0.52374005
WNT,RPL11,0.90539944
WNT,SLC6A2,0.3651066
WNT,BICDL1,-0.8065524
WNT,ZFAND1,1.4127696
WNT,NR2F6,-0.69388044
WNT,KCNK15,-0.79962313
WNT,ADA2,1.0064461
WNT,ATP5PB,0.74496126
WNT,ETV5,-2.5047624
WNT,PNLIPRP2,-0.6388511
WNT,FAM110B,1.1650919
WNT,HOXB2,1.2098572
WNT,OVOL1,0.9685106
WNT,GPR18,-1.0801961
WNT,UCP1,0.5447875
WNT,PSTPIP2,1.8940873
WNT,WFDC8,-0.5566493
WNT,B3GALT4,-0.9009995
WNT,ABO,0.5885595
WNT,ERN2,0.5046234
WNT,CRYZ,-1.5913893
WNT,FTSJ1,1.1723742
WNT,UNC45A,-0.5084409
WNT,ZNF442,0.79482996
WNT,EFCC1,0.53706187
WNT,SMAD2,0.75996536
WNT,DPH5,1.2440279
WNT,ETS2,-1.8410553
WNT,MYO19,0.9773477
WNT,ZNF426,1.0731877
WNT,GLCE,-1.8474678
WNT,ANKRD26,0.82833993
WNT,DGKG,-0.725356
WNT,VSX1,0.42048645
WNT,FBXO3,-0.85124
WNT,CMKLR1,0.6612743
WNT,HAND1,-0.59572774
WNT,COL11A2,-0.7003434
WNT,PIK3CD,-1.0828311
WNT,SLC2A2,-0.5935358
WNT,YARS2,0.81573224
WNT,PAN2,1.3491119
WNT,ACTR1B,0.76754135
WNT,MTIF2,1.2581741
WNT,CHMP7,-0.7682419
WNT,FCAR,0.4474535
WNT,AKAP10,-0.84846514
WNT,BTBD3,-1.4437912
WNT,CDH2,1.1556218
WNT,PTCD2,1.0730625
WNT,AGTPBP1,1.0507071
WNT,NUDT13,0.7658026
WNT,AHSP,-0.49254206
WNT,RGN,-0.7083465
WNT,DUS4L,1.1045945
WNT,SRSF4,-0.78204405
WNT,FCRL2,-0.39885885
WNT,PRKCG,-0.48537043
WNT,KCNA10,0.5731729
WNT,MFSD9,-0.7144156
WNT,BAHCC1,-0.62674034
WNT,DENND1C,0.7647304
WNT,PLEKHS1,-1.2355839
WNT,CHI3L1,-1.590905
WNT,GPHN,1.0151289
WNT,GMFG,-1.0210704
WNT,NR2F2,1.4708419
WNT,POPDC2,0.7054055
WNT,MMP20,0.581258
WNT,FGL2,1.0305411
WNT,DRD2,0.45063448
WNT,ZNF804A,1.52129
WNT,ABCD1,-0.8510472
WNT,OAT,-1.4289232
WNT,IL12A,-1.322936
WNT,TGFBR1,-1.2936107
WNT,PLEKHG6,0.778785
WNT,HYI,1.0228723
WNT,EFNB1,-0.729107
WNT,SUN2,-1.0966249
WNT,OR10H3,-0.5906489
WNT,MAGEA11,-0.76623774
WNT,MVK,-0.7547578
