source,target,weight,confidence
TCF3,VOPP1,0.3333333333333333,C
TCF3,ZNF395,0.3333333333333333,C
TCF4,ABCB1,1.0,A
TCF4,ADD3,0.3333333333333333,C
TCF4,AREG,0.3333333333333333,C
TCF4,ARID5B,0.3333333333333333,C
TCF4,ASAP2,0.3333333333333333,C
TCF4,ATP8B1,0.3333333333333333,C
TCF4,CCND1,1.0,A
TCF4,CD44,0.5,B
TCF4,CD9,0.3333333333333333,C
TCF4,CDK6,0.3333333333333333,C
TCF4,CEP112,0.3333333333333333,C
TCF4,CHN2,0.3333333333333333,C
TCF4,DAAM1,0.3333333333333333,C
TCF4,EHBP1,0.3333333333333333,C
TCF4,EPB41L1,0.3333333333333333,C
TCF4,EPB41L2,0.3333333333333333,C
TCF4,EPHA6,0.3333333333333333,C
TCF4,ERI3,0.3333333333333333,C
TCF4,FGD5,0.3333333333333333,C
TCF4,FRMD3,0.3333333333333333,C
TCF4,GLS,0.3333333333333333,C
TCF4,GOLIM4,0.3333333333333333,C
TCF4,HDAC7,0.5,B
TCF4,IL33,0.3333333333333333,C
TCF4,KIAA1522,0.3333333333333333,C
TCF4,LIMA1,0.3333333333333333,C
TCF4,LIMCH1,0.3333333333333333,C
TCF4,LNX1,0.3333333333333333,C
TCF4,MAML2,0.3333333333333333,C
TCF4,NAALADL2,0.3333333333333333,C
TCF4,NOL4L,0.5,B
TCF4,NR3C2,0.3333333333333333,C
TCF4,NRXN1,1.0,A
TCF4,OXR1,0.3333333333333333,C
TCF4,PCDH1,0.3333333333333333,C
TCF4,PHACTR2,0.3333333333333333,C
TCF4,PLCB1,0.3333333333333333,C
TCF4,PLEKHG1,0.3333333333333333,C
TCF4,PRKCH,0.3333333333333333,C
TCF4,PRR5L,0.3333333333333333,C
TCF4,SLC25A28,0.3333333333333333,C
TCF4,SPRED2,0.3333333333333333,C
TCF4,SPTBN1,0.5,B
TCF4,ST14,0.3333333333333333,C
TCF4,SULT1C4,0.3333333333333333,C
TCF4,TBL1XR1,0.3333333333333333,C
TCF4,TEAD1,0.3333333333333333,C
TEAD1,TCF4,0.3333333333333333,C
TCF4,TGIF1,0.3333333333333333,C
TCF4,TMEM131,0.3333333333333333,C
TCF4,TRIO,0.3333333333333333,C
TCF4,TRPC6,0.3333333333333333,C
TCF4,TRPS1,0.3333333333333333,C
TCF4,USP3,0.3333333333333333,C
TCF4,UTRN,0.3333333333333333,C
TCF4,VIM,1.0,A
TCF4,WNT4,0.3333333333333333,C
TCF4,YAP1,0.3333333333333333,C
TCF4,ZBTB7B,0.3333333333333333,C
TCF4,ZNF608,0.3333333333333333,C
TCF7,ANKRD28,0.3333333333333333,C
TCF7,ANTXR2,0.3333333333333333,C
TCF7,ARHGAP15,0.3333333333333333,C
TCF7,AXIN2,1.0,A
TCF7,BCL2,1.0,A
TCF7,BIRC3,0.3333333333333333,C
TCF7,BIRC5,1.0,A
TCF7,CAMK4,0.3333333333333333,C
TCF7,CCND1,0.3333333333333333,C
TCF7,CCND2,0.5,B
TCF7,CD86,0.3333333333333333,C
TCF7,CDK17,0.3333333333333333,C
TCF7,CDYL,0.3333333333333333,C
TCF7,CORO1C,0.3333333333333333,C
TCF7,CPPED1,0.3333333333333333,C
TCF7,DMD,0.3333333333333333,C
TCF7,DOCK10,0.3333333333333333,C
TCF7,DST,0.3333333333333333,C
TCF7,DTNB,0.3333333333333333,C
TCF7,ERAP2,0.3333333333333333,C
TCF7,FYB1,0.3333333333333333,C
TCF7,GPR15,0.3333333333333333,C
TCF7,GRM7,0.3333333333333333,C
TCF7,GTF2F2,0.3333333333333333,C
TCF7,HBS1L,0.3333333333333333,C
TCF7,IKZF1,0.3333333333333333,C
TCF7,IKZF3,0.3333333333333333,C
TCF7,KCNK1,0.3333333333333333,C
TCF7,KIAA1217,0.5,B
TCF7,LEF1,1.0,A
TCF7,MAP3K1,0.3333333333333333,C
TCF7,MARCHF8,0.3333333333333333,C
TCF7,MMP20,0.3333333333333333,C
TCF7,NKD1,0.3333333333333333,C
TCF7,NUMB,0.3333333333333333,C
TCF7,PDE7A,0.3333333333333333,C
TCF7,PHACTR1,0.3333333333333333,C
TCF7,PLEC,0.3333333333333333,C
TCF7,PRR5L,0.3333333333333333,C
TCF7,PTPRC,0.3333333333333333,C
TCF7,QPCT,0.3333333333333333,C
TCF7,RGS6,0.3333333333333333,C
TCF7,RHOH,0.3333333333333333,C
TCF7,RIN3,0.3333333333333333,C
TCF7,RTN4,0.3333333333333333,C
TCF7,SKAP1,0.3333333333333333,C
TCF7,SNAI2,1.0,A
TCF7,SOX6,0.3333333333333333,C
TCF7,SP100,0.3333333333333333,C
TCF7,SP140,0.3333333333333333,C
TCF7,TCF3,0.5,B
TCF7,TGFBR3,0.3333333333333333,C
TCF7,TNFRSF11B,0.3333333333333333,C
TCF7,TNFRSF19,0.3333333333333333,C
TCF7,TRIO,0.3333333333333333,C
TCF7,USP48,0.3333333333333333,C
TCF7,WNK1,0.3333333333333333,C
TCF7,ZBTB20,0.3333333333333333,C
TCF7,ZFPM2,0.3333333333333333,C
TCF7L1,AXIN2,0.3333333333333333,C
TCF7L1,BIRC3,0.3333333333333333,C
TCF7L1,CCND1,0.3333333333333333,C
TCF7L1,MITF,0.3333333333333333,C
TCF7L1,NKD1,0.3333333333333333,C
TCF7L2,ABCB1,1.0,A
TCF7L2,ABR,0.3333333333333333,C
TCF7L2,ADGRV1,0.3333333333333333,C
TCF7L2,ALCAM,0.3333333333333333,C
TCF7L2,ANKRD28,0.3333333333333333,C
TCF7L2,ARHGAP29,0.3333333333333333,C
TCF7L2,ARHGAP32,0.3333333333333333,C
TCF7L2,ASAP1,0.3333333333333333,C
TCF7L2,AXIN2,1.0,A
TCF7L2,BIRC3,0.3333333333333333,C
TCF7L2,BIRC5,1.0,A
TCF7L2,CACHD1,0.3333333333333333,C
TCF7L2,CCND1,1.0,A
TCF7L2,CD44,1.0,A
TCF7L2,CHD2,0.3333333333333333,C
TCF7L2,CRIM1,0.3333333333333333,C
TCF7L2,CTNNB1,1.0,A
TCF7L2,CXCL8,1.0,A
TCF7L2,DKK1,1.0,A
TCF7L2,DMD,0.3333333333333333,C
TCF7L2,ETV1,0.3333333333333333,C
TCF7L2,FAT1,0.3333333333333333,C
TCF7L2,FGF18,1.0,A
TCF7L2,FHAD1,0.3333333333333333,C
TCF7L2,GLCE,1.0,A
TCF7L2,GLI2,1.0,A
TCF7L2,GSN,0.3333333333333333,C
TCF7L2,GULP1,0.3333333333333333,C
TCF7L2,INPP4B,0.3333333333333333,C
TCF7L2,ITPRIP,0.3333333333333333,C
TCF7L2,KCNMA1,0.3333333333333333,C
TCF7L2,LEF1,1.0,A
TCF7L2,LGR6,0.3333333333333333,C
TCF7L2,LHX4,0.3333333333333333,C
TCF7L2,MBNL1,0.3333333333333333,C
TCF7L2,MEIS2,0.3333333333333333,C
TCF7L2,MID1,0.3333333333333333,C
TCF7L2,MKNK2,0.3333333333333333,C
TCF7L2,MMP7,1.0,A
TCF7L2,MYC,1.0,A
TCF7L2,NFIA,0.3333333333333333,C
TCF7L2,NKD1,0.3333333333333333,C
TCF7L2,OSBPL9,0.3333333333333333,C
TCF7L2,PHLDB2,0.3333333333333333,C
TCF7L2,PLCB4,0.3333333333333333,C
TCF7L2,PLPP3,0.3333333333333333,C
TCF7L2,PSD3,0.3333333333333333,C
TCF7L2,RBPJ,0.3333333333333333,C
TCF7L2,RHOBTB3,0.3333333333333333,C
TCF7L2,SBF2,0.3333333333333333,C
TCF7L2,SEPTIN9,0.3333333333333333,C
TCF7L2,SIL1,0.3333333333333333,C
TCF7L2,SLC39A11,0.3333333333333333,C
TCF7L2,SNAI2,1.0,A
TCF7L2,SP5,1.0,A
TCF7L2,STARD13,0.3333333333333333,C
TCF7L2,STAT3,1.0,A
TCF7L2,STXBP5,0.3333333333333333,C
TCF7L2,TBL1XR1,0.3333333333333333,C
TCF7L2,TCF7,1.0,A
TCF7L2,TGFBR3,0.3333333333333333,C
TCF7L2,TGIF1,0.5,B
TCF7L2,TIAM2,0.3333333333333333,C
TCF7L2,TIMP2,0.3333333333333333,C
TCF7L2,TLE3,0.3333333333333333,C
TCF7L2,TNFRSF11B,1.0,A
TCF7L2,VIM,-1.0,A
TCF7L2,WWC1,0.5,B
TCF7L2,WWTR1,0.3333333333333333,C
TCF7L2,ZFHX3,0.3333333333333333,C
TCF7L2,ZMIZ1,0.3333333333333333,C
TCF7L2,ZNF703,0.3333333333333333,C
TCF7L2,ZNRF3,0.3333333333333333,C
TCFL5,CD2,-1.0,A
TEAD1,ADGRL2,0.5,B
TEAD1,AFAP1,0.3333333333333333,C
TEAD1,AHNAK,0.3333333333333333,C
TEAD1,AMOTL2,0.5,B
TEAD1,ANK3,0.3333333333333333,C
TEAD1,ANO6,0.3333333333333333,C
TEAD1,APBB2,0.3333333333333333,C
TEAD1,ARHGAP24,0.3333333333333333,C
TEAD1,ARHGAP29,0.3333333333333333,C
TEAD1,ARHGAP35,0.3333333333333333,C
TEAD1,ARNT2,0.3333333333333333,C
TEAD1,ASAP1,0.3333333333333333,C
TEAD1,ASAP2,0.3333333333333333,C
TEAD1,BCAR3,0.3333333333333333,C
TEAD1,CACNA2D1,0.3333333333333333,C
TEAD1,CALD1,0.3333333333333333,C
TEAD1,CAMK2D,0.3333333333333333,C
TEAD1,CAPN2,0.3333333333333333,C
TEAD1,CAST,0.3333333333333333,C
TEAD1,CLIC5,0.3333333333333333,C
TEAD1,CLIP4,0.3333333333333333,C
TEAD1,CNOT1,0.3333333333333333,C
TEAD1,CRIM1,0.3333333333333333,C
TEAD1,CTNNA1,0.3333333333333333,C
TEAD1,DAAM1,0.3333333333333333,C
TEAD1,DENND2B,0.3333333333333333,C
TEAD1,DGKB,0.3333333333333333,C
TEAD1,DLC1,0.3333333333333333,C
TEAD1,DLGAP1,0.3333333333333333,C
TEAD1,DNMBP,0.3333333333333333,C
TEAD1,DST,0.3333333333333333,C
TEAD1,EGFR,0.3333333333333333,C
TEAD1,EML1,0.3333333333333333,C
TEAD1,EPS8,0.3333333333333333,C
TEAD1,EXT1,0.3333333333333333,C
TEAD1,FHIP1A,0.3333333333333333,C
TEAD1,FAT1,0.3333333333333333,C
TEAD1,FEZ2,0.3333333333333333,C
TEAD1,FHL2,0.3333333333333333,C
TEAD1,FLNB,0.3333333333333333,C
TEAD1,FMN2,0.3333333333333333,C
TEAD1,FRMD6,0.3333333333333333,C
TEAD1,FTO,0.3333333333333333,C
TEAD1,GMDS,0.3333333333333333,C
TEAD1,GTDC1,0.5,B
TEAD1,GULP1,0.3333333333333333,C
TEAD1,HDAC9,0.3333333333333333,C
TEAD1,INPP4B,0.3333333333333333,C
TEAD1,ITGA1,0.5,B
TEAD1,ITGB1,0.3333333333333333,C
TEAD1,ITSN1,0.3333333333333333,C
TEAD1,JCAD,0.3333333333333333,C
TEAD1,KCNMA1,0.3333333333333333,C
TEAD1,KDM4C,0.3333333333333333,C
TEAD1,KIF13A,0.3333333333333333,C
TEAD1,KTN1,0.3333333333333333,C
TEAD1,LAMC1,0.3333333333333333,C
TEAD1,LAMC2,0.3333333333333333,C
TEAD1,LIMCH1,0.3333333333333333,C
TEAD1,LPP,0.3333333333333333,C
TEAD1,MACF1,0.3333333333333333,C
TEAD1,MAML2,0.3333333333333333,C
TEAD1,MBNL1,0.3333333333333333,C
TEAD1,MBNL2,0.3333333333333333,C
TEAD1,MICAL2,0.3333333333333333,C
TEAD1,MSLN,1.0,A
TEAD1,MYLK,0.3333333333333333,C
TEAD1,NAIP,0.3333333333333333,C
TEAD1,NAV2,0.3333333333333333,C
TEAD1,NDST1,0.3333333333333333,C
TEAD1,NEK7,0.3333333333333333,C
TEAD1,NRP2,0.3333333333333333,C
TEAD1,NRXN3,0.3333333333333333,C
TEAD1,OSBPL9,0.5,B
TEAD1,PALLD,0.3333333333333333,C
TEAD1,PAM,0.3333333333333333,C
TEAD1,PARD3B,0.3333333333333333,C
TEAD1,PBX1,0.3333333333333333,C
TEAD1,PCYT1A,0.3333333333333333,C
TEAD1,PDE4B,0.3333333333333333,C
TEAD1,PDE4D,0.3333333333333333,C
TEAD1,PDGFC,0.3333333333333333,C
TEAD1,PDLIM5,0.3333333333333333,C
TEAD1,PRICKLE2,0.3333333333333333,C
TEAD1,PRKAG2,0.3333333333333333,C
TEAD1,PRKCH,0.3333333333333333,C
TEAD1,PRUNE2,0.3333333333333333,C
TEAD1,PTPN14,0.3333333333333333,C
TEAD1,PTPRM,0.3333333333333333,C
TEAD1,RAPGEF2,0.3333333333333333,C
TEAD1,RARB,0.3333333333333333,C
TEAD1,RASAL2,0.3333333333333333,C
TEAD1,RB1CC1,0.3333333333333333,C
TEAD1,RBMS1,0.3333333333333333,C
TEAD1,RBMS3,0.3333333333333333,C
TEAD1,RERE,0.3333333333333333,C
TEAD1,RTN4,0.3333333333333333,C
TEAD1,SAMD4A,0.3333333333333333,C
TEAD1,SASH1,0.3333333333333333,C
TEAD1,SCHIP1,0.3333333333333333,C
TEAD1,SEMA3C,0.3333333333333333,C
TEAD1,SEMA3D,0.3333333333333333,C
TEAD1,SH3BP4,0.3333333333333333,C
TEAD1,SHROOM3,0.3333333333333333,C
TEAD1,SMYD3,0.3333333333333333,C
TEAD1,SORBS1,0.3333333333333333,C
TEAD1,SORBS2,0.5,B
TEAD1,SORCS2,0.3333333333333333,C
TEAD1,SPIDR,0.3333333333333333,C
TEAD1,SPTBN1,0.3333333333333333,C
TEAD1,STARD13,0.3333333333333333,C
TEAD1,SVIL,0.3333333333333333,C
TEAD1,TACC1,0.5,B
TEAD1,TANC1,0.3333333333333333,C
TEAD1,TENM3,0.3333333333333333,C
TEAD1,TGFB2,0.3333333333333333,C
TEAD1,TGFBR3,0.3333333333333333,C
TEAD1,TIAM2,0.3333333333333333,C
TEAD1,TLN2,0.3333333333333333,C
TEAD1,TMEM245,0.3333333333333333,C
TEAD1,TRIO,0.3333333333333333,C
TEAD1,UACA,0.3333333333333333,C
TEAD1,UBE2H,0.3333333333333333,C
TEAD1,VPS13D,0.3333333333333333,C
TEAD1,WWC2,0.3333333333333333,C
TEAD1,WWTR1,0.3333333333333333,C
TEAD1,YAP1,0.3333333333333333,C
TEAD2,AJUBA,0.3333333333333333,C
TEAD2,ASAP3,0.3333333333333333,C
TEAD2,ATP6V1A,0.3333333333333333,C
TEAD2,ATP8B2,0.3333333333333333,C
TEAD2,CCND2,0.5,B
TEAD2,CFI,0.3333333333333333,C
TEAD2,CTDSP2,0.3333333333333333,C
TEAD2,CYBRD1,0.3333333333333333,C
TEAD2,DHRSX,0.3333333333333333,C
TEAD2,DLGAP4,0.3333333333333333,C
TEAD2,DNAJB5,0.3333333333333333,C
TEAD2,DTNBP1,0.3333333333333333,C
TEAD2,FAM89A,0.3333333333333333,C
TEAD2,GALNT2,0.3333333333333333,C
TEAD2,JMJD1C,0.3333333333333333,C
TEAD2,LAMB2,0.3333333333333333,C
TEAD2,LSM10,0.3333333333333333,C
TEAD2,MAP1S,0.3333333333333333,C
TEAD2,MPZ,0.3333333333333333,C
TEAD2,MYL12A,0.3333333333333333,C
TEAD2,PLEKHA4,0.3333333333333333,C
TEAD2,RHBDF1,0.3333333333333333,C
TEAD2,RIN3,0.5,B
TEAD2,SNRPC,0.3333333333333333,C
TEAD2,SPEG,0.3333333333333333,C
TEAD2,ST3GAL2,0.3333333333333333,C
TEAD2,TBC1D25,0.3333333333333333,C
TEAD2,TRAF4,0.3333333333333333,C
TEAD2,TRIP6,0.3333333333333333,C
TEAD2,VPS37B,0.3333333333333333,C
TEAD4,ABLIM2,0.3333333333333333,C
TEAD4,ADAMTSL1,0.3333333333333333,C
TEAD4,ADGRL2,0.3333333333333333,C
TEAD4,ALK,0.3333333333333333,C
TEAD4,ANXA2,0.3333333333333333,C
TEAD4,BCAR3,0.3333333333333333,C
TEAD4,BCR,0.3333333333333333,C
TEAD4,CCN2,0.3333333333333333,C
TEAD4,CEMIP2,0.3333333333333333,C
TEAD4,CMIP,0.3333333333333333,C
TEAD4,DAB2IP,0.3333333333333333,C
TEAD4,DENND1A,0.3333333333333333,C
TEAD4,DENND2B,0.3333333333333333,C
TEAD4,DGKB,0.3333333333333333,C
TEAD4,DLGAP1,0.3333333333333333,C
TEAD4,ETV6,0.3333333333333333,C
TEAD4,EXT1,0.3333333333333333,C
TEAD4,FGFR2,0.3333333333333333,C
TEAD4,FNDC3B,0.3333333333333333,C
TEAD4,FOXO3,0.3333333333333333,C
TEAD4,GALNT2,0.3333333333333333,C
TEAD4,GLIS3,0.3333333333333333,C
TEAD4,GMDS,0.3333333333333333,C
TEAD4,GTDC1,0.3333333333333333,C
TEAD4,HDAC9,0.3333333333333333,C
TEAD4,HIVEP3,0.3333333333333333,C
TEAD4,HSPG2,0.3333333333333333,C
TEAD4,IL1R1,0.3333333333333333,C
TEAD4,IQSEC1,0.3333333333333333,C
TEAD4,ITPR1,0.3333333333333333,C
TEAD4,KAZN,0.3333333333333333,C
TEAD4,KDM4C,0.3333333333333333,C
TEAD4,KRT18,0.3333333333333333,C
TEAD4,LITAF,0.3333333333333333,C
TEAD4,MACF1,0.3333333333333333,C
TEAD4,MAML2,0.3333333333333333,C
TEAD4,MAP4K4,0.3333333333333333,C
TEAD4,MID1,0.3333333333333333,C
TEAD4,MPZL1,0.3333333333333333,C
TEAD4,MYH9,0.3333333333333333,C
TEAD4,NEK6,0.3333333333333333,C
TEAD4,NIBAN2,0.3333333333333333,C
TEAD4,PDE4B,0.3333333333333333,C
TEAD4,PDGFC,0.3333333333333333,C
TEAD4,PDLIM1,0.3333333333333333,C
TEAD4,PHLDB2,0.3333333333333333,C
TEAD4,PHLPP1,0.3333333333333333,C
TEAD4,PICALM,0.3333333333333333,C
TEAD4,PLCL1,0.3333333333333333,C
TEAD4,PLXNA2,0.3333333333333333,C
TEAD4,PRKCH,0.3333333333333333,C
TEAD4,PTPRJ,0.3333333333333333,C
TEAD4,RABGAP1L,0.3333333333333333,C
TEAD4,RAI14,0.3333333333333333,C
TEAD4,RBPMS,0.3333333333333333,C
TEAD4,RIN3,0.3333333333333333,C
TEAD4,RIPOR3,0.3333333333333333,C
TEAD4,RND3,0.3333333333333333,C
TEAD4,SIK3,0.3333333333333333,C
TEAD4,SORBS2,0.3333333333333333,C
TEAD4,SPIDR,0.3333333333333333,C
TEAD4,SPTB,0.3333333333333333,C
TEAD4,STK10,0.3333333333333333,C
TEAD4,TACC2,0.3333333333333333,C
TEAD4,TCF4,0.3333333333333333,C
TEAD4,TGFBI,0.3333333333333333,C
TEAD4,TGM2,0.3333333333333333,C
TEAD4,TIAM2,0.3333333333333333,C
TEAD4,TJP2,0.3333333333333333,C
TEAD4,TLE4,0.3333333333333333,C
TEAD4,TRIM2,0.3333333333333333,C
TEAD4,VMP1,0.3333333333333333,C
TEAD4,ZMYND8,0.3333333333333333,C
TFAP2A,ABCB1,0.3333333333333333,C
TFAP2A,ACHE,-1.0,A
TFAP2A,ADM,1.0,A
TFAP2A,ADRA1A,1.0,A
TFAP2A,ADRA2B,1.0,A
TFAP2A,AMPH,0.3333333333333333,C
TFAP2A,ANK3,0.3333333333333333,C
TFAP2A,ANXA11,0.3333333333333333,C
TFAP2A,APP,1.0,A
TFAP2A,ARHGEF10L,0.3333333333333333,C
TFAP2A,ATF2,0.3333333333333333,C
TFAP2A,ATP2C2,0.3333333333333333,C
TFAP2A,AUTS2,0.3333333333333333,C
TFAP2A,BACE1,1.0,A
TFAP2A,BCL2,-1.0,A
TFAP2A,BICDL1,0.3333333333333333,C
TFAP2A,BMP7,0.3333333333333333,C
TFAP2A,CALML5,0.3333333333333333,C
TFAP2A,CCNB1,1.0,A
TFAP2A,CDH1,1.0,A
TFAP2A,CDKN1A,1.0,A
TFAP2A,CELSR2,0.3333333333333333,C
TFAP2A,CFTR,1.0,A
TFAP2A,CGA,1.0,A
TFAP2A,COL9A3,0.3333333333333333,C
TFAP2A,CRABP2,1.0,A
TFAP2A,CRX,1.0,A
TFAP2A,CSH1,1.0,A
TFAP2A,CYP11A1,1.0,A
TFAP2A,CYP46A1,0.3333333333333333,C
TFAP2A,DBH,1.0,A
TFAP2A,DENND3,0.3333333333333333,C
TFAP2A,DOK7,0.3333333333333333,C
TFAP2A,DRD1,0.3333333333333333,C
TFAP2A,EGFR,1.0,A
TFAP2A,EHF,0.3333333333333333,C
TFAP2A,ERBB2,1.0,A
TFAP2A,F2R,1.0,A
TFAP2A,FAS,1.0,A
TFAP2A,FGFR4,0.3333333333333333,C
TFAP2A,FMR1,1.0,A
TFAP2A,GALNT3,1.0,A
TFAP2A,GAST,1.0,A
TFAP2A,GCLC,0.5,B
TFAP2A,GNAI2,0.3333333333333333,C
TFAP2A,GPX4,1.0,A
TFAP2A,GRB7,0.3333333333333333,C
TFAP2A,GUSB,1.0,A
TFAP2A,HGF,-1.0,A
TFAP2A,HIP1,1.0,A
TFAP2A,HK2,0.5,B
TFAP2A,HMOX1,1.0,A
TFAP2A,HOXA4,-1.0,A
TFAP2A,HRAS,0.3333333333333333,C
TFAP2A,HSD17B1,-1.0,A
TFAP2A,HSPB1,0.5,B
TFAP2A,HTT,1.0,A
TFAP2A,IGF1R,0.5,B
TFAP2A,IGFBP5,1.0,A
TFAP2A,ITGB4,0.3333333333333333,C
TFAP2A,ITPR1,0.5,B
TFAP2A,JUP,0.5,B
TFAP2A,KCMF1,0.3333333333333333,C
TFAP2A,KIAA1217,0.3333333333333333,C
TFAP2A,KIT,1.0,A
TFAP2A,KRT5,1.0,A
TFAP2A,L1CAM,1.0,A
TFAP2A,LAMB1,0.5,B
TFAP2A,LLGL2,0.3333333333333333,C
TFAP2A,LPIN1,0.3333333333333333,C
TFAP2A,MARCHF10,0.3333333333333333,C
TFAP2A,MIP,1.0,A
TFAP2A,MMP2,1.0,A
TFAP2A,MPG,1.0,A
TFAP2A,MTA1,0.3333333333333333,C
TFAP2A,MYB,0.5,B
TFAP2A,MYC,1.0,A
TFAP2A,NFASC,0.3333333333333333,C
TFAP2A,NME3,1.0,A
TFAP2A,NR3C1,1.0,A
TFAP2A,OAT,1.0,A
TFAP2A,PA2G4,0.3333333333333333,C
TFAP2A,PACSIN2,0.3333333333333333,C
TFAP2A,PENK,1.0,A
TFAP2A,PLAUR,1.0,A
TFAP2A,PLEC,0.3333333333333333,C
TFAP2A,POLD2,1.0,A
TFAP2A,POU2F3,0.3333333333333333,C
TFAP2A,PPFIA3,0.3333333333333333,C
TFAP2A,PPFIBP2,0.3333333333333333,C
TFAP2A,PPL,0.5,B
TFAP2A,PRKCA,1.0,A
TFAP2A,PTGS2,1.0,A
TFAP2A,PTK6,0.3333333333333333,C
TFAP2A,PVR,1.0,A
TFAP2A,RAD51B,0.5,B
TFAP2A,RAPGEF1,0.3333333333333333,C
TFAP2A,RARG,0.3333333333333333,C
TFAP2A,S100B,1.0,A
TFAP2A,SCNN1B,0.3333333333333333,C
TFAP2A,SDC1,0.3333333333333333,C
TFAP2A,SERPINE1,1.0,A
TFAP2A,SLC19A1,1.0,A
TFAP2A,SLC25A21,0.5,B
TFAP2A,SMPD1,1.0,A
TFAP2A,SNAP91,1.0,A
TFAP2A,SPRY2,1.0,A
TFAP2A,SREBF1,0.3333333333333333,C
TFAP2A,SRMS,0.3333333333333333,C
TFAP2A,STK10,0.3333333333333333,C
TFAP2A,SYNE2,0.3333333333333333,C
TFAP2A,SYT12,0.3333333333333333,C
TFAP2A,TAF7,1.0,A
TFAP2A,TFAP2C,0.3333333333333333,C
TFAP2A,TH,1.0,A
TFAP2A,TIAM1,0.3333333333333333,C
TFAP2A,TIMP2,1.0,A
TFAP2A,TNS3,0.3333333333333333,C
TFAP2A,TTC6,0.3333333333333333,C
TFAP2A,UMODL1,0.3333333333333333,C
TFAP2A,UNC5A,0.3333333333333333,C
TFAP2A,VEGFA,1.0,A
TFAP2A,WNT5B,0.3333333333333333,C
TFAP2A,ZBTB7B,0.3333333333333333,C
TFAP2B,DRD1,1.0,A
TFAP2B,PTGDS,1.0,A
TFAP2C,A2ML1,0.3333333333333333,C
TFAP2C,ABCA4,0.5,B
TFAP2C,ABCB10,0.3333333333333333,C
TFAP2C,ABCG1,0.5,B
TFAP2C,ABCG2,0.3333333333333333,C
TFAP2C,ABLIM2,0.5,B
TFAP2C,ABR,0.3333333333333333,C
TFAP2C,ACADVL,0.3333333333333333,C
TFAP2C,ACOT7,0.5,B
TFAP2C,ACTN4,0.5,B
TFAP2C,ADAMTS17,0.5,B
TFAP2C,ADAMTSL5,0.3333333333333333,C
TFAP2C,ADCY5,0.5,B
TFAP2C,ADGRB1,0.5,B
TFAP2C,ADGRB3,0.3333333333333333,C
TFAP2C,ADORA1,0.5,B
TFAP2C,ADORA2A,0.3333333333333333,C
TFAP2C,ADTRP,0.3333333333333333,C
TFAP2C,AFAP1,0.5,B
TFAP2C,AGAP1,0.5,B
TFAP2C,AGPAT3,0.5,B
TFAP2C,AHDC1,0.5,B
TFAP2C,AHNAK,0.5,B
TFAP2C,AHNAK2,0.3333333333333333,C
TFAP2C,AIPL1,0.3333333333333333,C
TFAP2C,AJAP1,0.3333333333333333,C
TFAP2C,AKAP6,0.5,B
TFAP2C,AKAP8L,0.3333333333333333,C
TFAP2C,ALX4,0.3333333333333333,C
TFAP2C,AMMECR1L,0.3333333333333333,C
TFAP2C,AMOTL2,0.3333333333333333,C
TFAP2C,AMPD2,0.3333333333333333,C
TFAP2C,ANK3,0.5,B
TFAP2C,ANKFN1,0.5,B
TFAP2C,ANKRD11,0.5,B
TFAP2C,ANKRD13A,0.3333333333333333,C
TFAP2C,ANKRD55,0.3333333333333333,C
TFAP2C,ANKRD6,0.3333333333333333,C
TFAP2C,ANO6,0.5,B
TFAP2C,ANXA11,0.3333333333333333,C
TFAP2C,APBB2,0.5,B
TFAP2C,APCDD1,0.3333333333333333,C
TFAP2C,APLP2,0.3333333333333333,C
TFAP2C,ARFGEF2,0.5,B
TFAP2C,ARFRP1,0.3333333333333333,C
TFAP2C,ARHGAP22,0.5,B
TFAP2C,ARHGAP26,0.5,B
TFAP2C,ARHGAP40,0.3333333333333333,C
TFAP2C,ARHGEF10L,0.5,B
TFAP2C,ARHGEF16,0.3333333333333333,C
TFAP2C,ARHGEF3,0.5,B
TFAP2C,ARHGEF4,0.5,B
TFAP2C,ARID1B,0.5,B
TFAP2C,ARID5B,0.5,B
TFAP2C,ARMCX1,0.3333333333333333,C
TFAP2C,ARMCX3,0.3333333333333333,C
TFAP2C,ARRB1,0.5,B
TFAP2C,ARSG,0.5,B
TFAP2C,ASAP1,0.5,B
TFAP2C,ASAP2,0.5,B
TFAP2C,ASCC2,0.5,B
TFAP2C,ASNS,0.3333333333333333,C
TFAP2C,ATG2B,0.3333333333333333,C
TFAP2C,ATP2B2,0.5,B
TFAP2C,ATP2B4,0.5,B
TFAP2C,ATP2C2,0.5,B
TFAP2C,ATP8A2,0.3333333333333333,C
TFAP2C,ATP9A,0.5,B
TFAP2C,ATP9B,0.3333333333333333,C
TFAP2C,ATXN2,0.3333333333333333,C
TFAP2C,ATXN7L1,0.5,B
TFAP2C,AUTS2,0.5,B
TFAP2C,AXIN2,0.5,B
TFAP2C,B4GALNT1,0.3333333333333333,C
TFAP2C,BACE2,0.3333333333333333,C
TFAP2C,BACH1,0.3333333333333333,C
TFAP2C,BAIAP2,0.5,B
TFAP2C,BCAR1,0.5,B
TFAP2C,BCAR3,0.5,B
TFAP2C,BCAS1,0.5,B
TFAP2C,BCAS3,0.5,B
TFAP2C,BCL6,0.3333333333333333,C
TFAP2C,BCOR,0.5,B
TFAP2C,BICRA,0.3333333333333333,C
TFAP2C,BMP7,0.5,B
TFAP2C,BMPER,0.5,B
